Gate_index;Calc-Gated_Sample-X;Calc-Gated_Sample-Z;Calc-Gated_Sample-Rz;Calc-Gated_Sample-Rx;Calc-Gated_Sample-Rs;Calc-Gated_FZPCS-X;Calc-Gated_FZPCS-Z;Calc-Gated_FZPCS-Rx;Calc-Gated_FZPCS-Rz;Raw-Gated_Sample-Xe;Raw-Gated_Sample-Xi;Raw-Gated_Sample-Ze;Raw-Gated_Sample-Zi;Raw-Gated_Sample-Zo;Raw-Gated_FZPCS-Xe;Raw-Gated_FZPCS-Xi;Raw-Gated_FZPCS-Ze;Raw-Gated_FZPCS-Zi;std(Raw-Gated_Sample-Xe);std(Raw-Gated_Sample-Xi);std(Raw-Gated_Sample-Ze);std(Raw-Gated_Sample-Zi);std(Raw-Gated_Sample-Zo);std(Raw-Gated_FZPCS-Xe);std(Raw-Gated_FZPCS-Xi);std(Raw-Gated_FZPCS-Ze);std(Raw-Gated_FZPCS-Zi);
255.000000;3.338290e-01;-3.417380e+00;1.643673e-04;1.833598e+01;-7.460387e-09;-5.969336e-05;4.881738e-04;-2.518361e-04;-5.903831e-05;-3.338505e-01;-3.338075e-01;-4.319668e+04;1.553847e+00;2.215374e+04;6.690741e-05;5.248148e-05;5.189445e-04;4.574074e-04;3.668447e-05;nan;1.169847e+01;nan;nan;4.186637e-06;3.760137e-06;2.350426e-06;2.248406e-06;
256.000000;3.336769e-01;-3.418971e+00;2.005352e-04;1.833051e+01;-7.460387e-09;-5.954297e-05;4.876562e-04;-2.515323e-04;-5.873457e-05;-3.337032e-01;-3.336507e-01;-4.319668e+04;1.550666e+00;2.215374e+04;6.672222e-05;5.237037e-05;5.183889e-04;4.569259e-04;nan;nan;1.169847e+01;3.189259e-04;nan;5.100567e-06;4.494025e-06;2.578857e-06;2.379020e-06;
257.000000;3.339071e-01;-3.420548e+00;2.071004e-04;1.832508e+01;-7.460387e-09;-5.979883e-05;4.875176e-04;-2.518041e-04;-5.814307e-05;-3.339342e-01;-3.338800e-01;-4.319696e+04;1.547511e+00;2.215374e+04;6.690566e-05;5.269811e-05;5.182830e-04;4.567547e-04;4.403084e-05;nan;1.457089e+01;1.668285e-04;nan;3.768055e-06;3.265514e-06;2.731512e-06;2.415609e-06;
258.000000;3.346358e-01;-3.422078e+00;1.881211e-04;1.831981e+01;-7.460387e-09;-5.961133e-05;4.880645e-04;-2.538184e-04;-5.814307e-05;-3.346604e-01;-3.346112e-01;-4.319721e+04;1.544452e+00;2.215374e+04;6.671698e-05;5.250943e-05;5.190755e-04;4.570566e-04;nan;9.617192e-05;1.261136e+01;nan;nan;4.140814e-06;3.590466e-06;2.256888e-06;2.140860e-06;
259.000000;3.358545e-01;-3.423544e+00;1.574440e-04;1.831476e+01;-7.460387e-09;-5.906641e-05;4.879219e-04;-2.532589e-04;-5.783932e-05;-3.358751e-01;-3.358338e-01;-4.319721e+04;1.541520e+00;2.215373e+04;6.613461e-05;5.200000e-05;5.188654e-04;4.569808e-04;nan;7.211172e-05;1.261136e+01;nan;nan;3.535751e-06;3.234413e-06;2.935452e-06;2.691493e-06;
260.000000;3.373033e-01;-3.424953e+00;8.093029e-05;1.830991e+01;-7.460387e-09;-5.915234e-05;4.879688e-04;-2.527153e-04;-5.761551e-05;-3.373139e-01;-3.372927e-01;-4.319721e+04;1.538702e+00;2.215373e+04;6.619231e-05;5.211538e-05;5.188461e-04;4.570962e-04;nan;2.823894e-05;1.261136e+01;nan;7.155509e+00;3.374341e-06;2.859934e-06;2.412053e-06;2.219871e-06;
261.000000;3.389933e-01;-3.426287e+00;4.452360e-05;1.830532e+01;-7.460387e-09;-5.964844e-05;4.878945e-04;-2.521078e-04;-5.844681e-05;-3.389992e-01;-3.389875e-01;-4.319721e+04;1.536035e+00;2.215373e+04;6.679245e-05;5.250943e-05;5.186981e-04;4.570943e-04;1.089486e-04;nan;1.261136e+01;nan;nan;4.117901e-06;3.440175e-06;2.432373e-06;2.428710e-06;
262.000000;3.408915e-01;-3.427506e+00;4.905951e-05;1.830112e+01;-7.460387e-09;-5.944141e-05;4.883047e-04;-2.539623e-04;-5.911825e-05;-3.408979e-01;-3.408851e-01;-4.319811e+04;1.533597e+00;2.215373e+04;6.666666e-05;5.222222e-05;5.193333e-04;4.572778e-04;nan;nan;nan;nan;6.032402e+00;5.544452e-06;4.833027e-06;3.202151e-06;3.101335e-06;
263.000000;3.802604e-01;-3.428085e+00;8.594367e-05;1.829913e+01;-7.460387e-09;-5.986914e-05;4.882656e-04;-2.529072e-04;-5.986961e-05;-3.802716e-01;-3.802491e-01;-4.319904e+04;1.532438e+00;2.215373e+04;6.718519e-05;5.255556e-05;5.191667e-04;4.573704e-04;nan;nan;9.573500e+00;2.120669e-04;1.097955e+00;3.682078e-06;3.212612e-06;2.394232e-06;2.422438e-06;
264.000000;3.825492e-01;-3.426913e+00;3.103521e-06;1.830317e+01;-7.460387e-09;-5.940625e-05;4.885703e-04;-2.535146e-04;-5.915022e-05;-3.825497e-01;-3.825488e-01;-4.319904e+04;1.534782e+00;2.215373e+04;6.663636e-05;5.218182e-05;5.195455e-04;4.576000e-04;nan;nan;9.573500e+00;nan;4.002117e+00;4.660788e-06;4.238732e-06;2.861969e-06;2.752847e-06;
265.000000;3.843925e-01;-3.425651e+00;3.580986e-07;1.830751e+01;-7.460387e-09;-5.957227e-05;4.884160e-04;-2.526034e-04;-5.759952e-05;-3.843926e-01;-3.843925e-01;-4.319904e+04;1.537306e+00;2.215373e+04;6.661111e-05;5.253704e-05;5.192778e-04;4.575555e-04;nan;1.012733e-04;9.573500e+00;nan;nan;3.561122e-06;3.125256e-06;2.475439e-06;2.278512e-06;
266.000000;3.859314e-01;-3.424283e+00;4.177817e-06;1.831222e+01;-7.460387e-09;-5.934766e-05;4.887168e-04;-2.514204e-04;-5.505766e-05;-3.859320e-01;-3.859309e-01;-4.319904e+04;1.540042e+00;2.215374e+04;6.607547e-05;5.262264e-05;5.194340e-04;4.580000e-04;4.972674e-05;nan;9.573500e+00;nan;nan;4.124709e-06;3.777901e-06;2.730383e-06;2.371708e-06;
267.000000;3.870139e-01;-3.422855e+00;1.001482e-04;1.831714e+01;-7.460387e-09;-5.899805e-05;4.884199e-04;-2.507490e-04;-5.430630e-05;-3.870270e-01;-3.870008e-01;-4.319904e+04;1.542899e+00;2.215374e+04;6.563461e-05;5.236538e-05;5.190577e-04;4.577885e-04;nan;7.011662e-05;9.573500e+00;nan;3.233483e+00;3.508418e-06;3.156397e-06;3.041657e-06;2.944585e-06;
268.000000;3.878928e-01;-3.421338e+00;1.468204e-04;1.832236e+01;-7.460387e-09;-5.876172e-05;4.882051e-04;-2.486387e-04;-5.381071e-05;-3.879120e-01;-3.878736e-01;-4.319904e+04;1.545933e+00;2.215379e+04;6.533962e-05;5.218868e-05;5.185849e-04;4.578302e-04;nan;8.840509e-05;9.573500e+00;4.450014e-04;4.830363e+00;4.551339e-06;4.014411e-06;2.381248e-06;2.244780e-06;
269.000000;3.888664e-01;-3.419724e+00;6.111550e-05;1.832791e+01;-7.460387e-09;-5.814844e-05;4.880176e-04;-2.489585e-04;-5.560121e-05;-3.888744e-01;-3.888584e-01;-4.319904e+04;1.549159e+00;2.215380e+04;6.494340e-05;5.135849e-05;5.184340e-04;4.576038e-04;nan;2.655294e-05;9.573500e+00;4.966983e-04;nan;3.758797e-06;3.426308e-06;2.380475e-06;2.288351e-06;
270.000000;3.890411e-01;-3.418162e+00;5.872817e-05;1.833329e+01;-7.460387e-09;-5.821094e-05;4.879434e-04;-2.493422e-04;-5.812708e-05;-3.890488e-01;-3.890334e-01;-4.319904e+04;1.552284e+00;2.215381e+04;6.531481e-05;5.111111e-05;5.184074e-04;4.574815e-04;9.756992e-05;nan;9.573500e+00;nan;3.214512e+00;4.681849e-06;4.271638e-06;2.392980e-06;2.448703e-06;
271.000000;3.910520e-01;-3.416638e+00;1.414490e-04;1.833854e+01;-7.460387e-09;-5.854297e-05;4.877383e-04;-2.502534e-04;-6.116452e-05;-3.910705e-01;-3.910334e-01;-4.319904e+04;1.555333e+00;2.215382e+04;6.601852e-05;5.107407e-05;5.183148e-04;4.571667e-04;nan;6.453630e-05;9.573500e+00;nan;nan;5.648675e-06;5.120236e-06;2.639471e-06;2.473245e-06;
272.000000;3.906318e-01;-3.415071e+00;1.137560e-04;1.834393e+01;-7.460387e-09;-5.871484e-05;4.878242e-04;-2.530670e-04;-6.049309e-05;-3.906467e-01;-3.906169e-01;-4.319904e+04;1.558466e+00;2.215382e+04;6.610909e-05;5.132727e-05;5.187455e-04;4.569091e-04;nan;nan;9.573500e+00;nan;nan;6.005041e-06;5.400505e-06;2.277269e-06;2.170295e-06;
273.000000;3.900597e-01;-3.413511e+00;6.565141e-05;1.834930e+01;-7.460387e-09;-5.856055e-05;4.881348e-04;-2.558966e-04;-5.967777e-05;-3.900683e-01;-3.900511e-01;-4.319904e+04;1.561586e+00;2.215382e+04;6.585455e-05;5.127273e-05;5.194000e-04;4.568727e-04;nan;1.362660e-04;9.573500e+00;nan;6.321017e+00;4.408313e-06;3.992968e-06;2.302637e-06;2.154447e-06;
274.000000;3.889560e-01;-3.412056e+00;6.624825e-05;1.835430e+01;-7.460387e-09;-5.904492e-05;4.875723e-04;-2.552572e-04;-5.859069e-05;-3.889647e-01;-3.889474e-01;-4.319904e+04;1.564496e+00;2.215382e+04;6.620370e-05;5.188889e-05;5.187593e-04;4.563889e-04;nan;1.193005e-04;9.573500e+00;nan;4.425151e+00;4.640297e-06;4.007708e-06;3.526637e-06;3.335070e-06;
275.000000;3.871773e-01;-3.410710e+00;9.083768e-05;1.835893e+01;-7.460387e-09;-5.910352e-05;4.872871e-04;-2.553211e-04;-5.878253e-05;-3.871892e-01;-3.871654e-01;-4.319904e+04;1.567188e+00;2.215382e+04;6.628846e-05;5.192308e-05;5.184808e-04;4.560962e-04;nan;nan;9.573500e+00;nan;5.864557e+00;4.512111e-06;3.822250e-06;2.436610e-06;2.192635e-06;
276.000000;3.855145e-01;-3.409392e+00;2.339578e-05;1.836347e+01;-7.460387e-09;-5.994141e-05;4.878457e-04;-2.568239e-04;-5.991757e-05;-3.855176e-01;-3.855114e-01;-4.319904e+04;1.569823e+00;2.215382e+04;6.726415e-05;5.262264e-05;5.192264e-04;4.564717e-04;nan;1.238252e-04;9.573500e+00;2.432925e-04;nan;3.962790e-06;3.199209e-06;2.493203e-06;2.443032e-06;
277.000000;3.369463e-01;-3.409378e+00;1.025356e-04;1.836352e+01;-7.460387e-09;-5.933398e-05;4.882988e-04;-2.575273e-04;-6.018934e-05;-3.369598e-01;-3.369329e-01;-4.319904e+04;1.569853e+00;2.215382e+04;6.669091e-05;5.198182e-05;5.197636e-04;4.568364e-04;9.346624e-05;4.913175e-05;9.573500e+00;4.875783e-04;nan;3.789276e-06;3.305579e-06;2.975121e-06;2.958817e-06;
278.000000;3.351972e-01;-3.410685e+00;1.752296e-04;1.835902e+01;-7.460387e-09;-5.929492e-05;4.873594e-04;-2.559446e-04;-6.092473e-05;-3.352202e-01;-3.351743e-01;-4.319904e+04;1.567238e+00;2.215501e+04;6.674074e-05;5.185185e-05;5.186296e-04;4.560926e-04;1.039794e-04;nan;9.573500e+00;4.503769e-04;nan;3.175079e-06;2.946487e-06;2.735944e-06;2.634325e-06;
279.000000;3.338900e-01;-3.412068e+00;1.472979e-04;1.835426e+01;-7.460387e-09;-5.939453e-05;4.880742e-04;-2.557528e-04;-5.991757e-05;-3.339093e-01;-3.338707e-01;-4.319904e+04;1.564472e+00;2.215502e+04;6.671698e-05;5.207547e-05;5.193207e-04;4.568302e-04;nan;nan;9.573500e+00;4.690906e-04;6.902502e+00;3.493277e-06;3.076724e-06;1.960681e-06;2.068227e-06;
280.000000;3.327690e-01;-3.413530e+00;1.562504e-04;1.834923e+01;-7.460387e-09;-5.967969e-05;4.881250e-04;-2.567119e-04;-5.959784e-05;-3.327894e-01;-3.327485e-01;-4.319904e+04;1.561548e+00;2.215502e+04;6.696364e-05;5.240000e-05;5.194909e-04;4.567636e-04;nan;nan;9.573500e+00;9.119750e-05;nan;4.759505e-06;4.096981e-06;3.581038e-06;3.410599e-06;
281.000000;3.319659e-01;-3.415039e+00;1.406134e-04;1.834404e+01;-7.460387e-09;-5.950781e-05;4.880898e-04;-2.562643e-04;-5.953390e-05;-3.319843e-01;-3.319475e-01;-4.319904e+04;1.558531e+00;2.215501e+04;6.678181e-05;5.223636e-05;5.194000e-04;4.567818e-04;1.067235e-04;8.632352e-05;9.573500e+00;4.620560e-04;nan;4.511410e-06;3.893904e-06;3.160639e-06;3.036331e-06;
282.000000;3.313217e-01;-3.416628e+00;1.912247e-04;1.833857e+01;-7.460387e-09;-5.977148e-05;4.881211e-04;-2.552092e-04;-5.868661e-05;-3.313468e-01;-3.312967e-01;-4.319904e+04;1.555352e+00;2.215501e+04;6.694340e-05;5.260378e-05;5.193019e-04;4.569434e-04;1.003756e-04;nan;9.573500e+00;nan;4.246432e+00;4.314989e-06;3.718071e-06;2.409886e-06;2.475694e-06;
283.000000;3.310081e-01;-3.418207e+00;2.205888e-04;1.833313e+01;-7.460387e-09;-6.010156e-05;4.874043e-04;-2.544259e-04;-5.860668e-05;-3.310370e-01;-3.309793e-01;-4.319904e+04;1.552193e+00;2.215501e+04;6.726415e-05;5.294340e-05;5.184905e-04;4.563207e-04;5.237366e-05;nan;9.573500e+00;3.751250e-04;6.197609e+00;3.890731e-06;3.276049e-06;3.349126e-06;3.210039e-06;
284.000000;3.311935e-01;-3.419780e+00;2.079359e-04;1.832772e+01;-7.460387e-09;-6.003516e-05;4.874785e-04;-2.538184e-04;-5.883049e-05;-3.312207e-01;-3.311662e-01;-4.319904e+04;1.549049e+00;2.215501e+04;6.722642e-05;5.284906e-05;5.184905e-04;4.564717e-04;7.405422e-05;nan;9.573500e+00;nan;nan;3.368178e-06;2.857617e-06;3.225546e-06;2.934115e-06;
285.000000;3.318728e-01;-3.421305e+00;1.815560e-04;1.832247e+01;-7.460387e-09;-5.953711e-05;4.878164e-04;-2.550813e-04;-5.823899e-05;-3.318966e-01;-3.318490e-01;-4.319904e+04;1.545998e+00;2.215501e+04;6.665385e-05;5.242308e-05;5.189808e-04;4.566538e-04;nan;nan;9.573500e+00;1.067631e-04;nan;5.700497e-06;4.978199e-06;2.183757e-06;2.278837e-06;
286.000000;3.327111e-01;-3.422817e+00;1.638898e-04;1.831727e+01;-7.460387e-09;-5.937500e-05;4.875547e-04;-2.553691e-04;-5.838286e-05;-3.327326e-01;-3.326897e-01;-4.319904e+04;1.542975e+00;2.215501e+04;6.650944e-05;5.224528e-05;5.187547e-04;4.563585e-04;7.794988e-05;nan;9.573500e+00;nan;2.966135e+00;4.453601e-06;3.932993e-06;2.186386e-06;2.111839e-06;
287.000000;3.338460e-01;-3.424281e+00;1.703356e-04;1.831223e+01;-7.460387e-09;-5.924219e-05;4.879687e-04;-2.558167e-04;-6.007744e-05;-3.338683e-01;-3.338237e-01;-4.319904e+04;1.540046e+00;2.215500e+04;6.658491e-05;5.190566e-05;5.192264e-04;4.567170e-04;nan;5.542506e-05;9.573500e+00;7.552804e-05;5.401492e+00;4.025540e-06;3.697366e-06;2.200241e-06;2.141161e-06;
288.000000;3.350830e-01;-3.425706e+00;1.944476e-04;1.830732e+01;-7.460387e-09;-5.936719e-05;4.871367e-04;-2.559446e-04;-6.078085e-05;-3.351084e-01;-3.350575e-01;-4.319904e+04;1.537197e+00;2.215500e+04;6.679630e-05;5.194444e-05;5.184074e-04;4.558704e-04;8.843251e-05;6.145450e-05;9.573500e+00;3.927653e-04;nan;3.412275e-06;3.014891e-06;2.796444e-06;2.682916e-06;
289.000000;3.367427e-01;-3.427041e+00;1.356000e-04;1.830273e+01;-7.460387e-09;-5.963672e-05;4.873320e-04;-2.549534e-04;-6.100466e-05;-3.367605e-01;-3.367250e-01;-4.319904e+04;1.534527e+00;2.215500e+04;6.709259e-05;5.218518e-05;5.184815e-04;4.561852e-04;9.927376e-05;7.836014e-05;9.573500e+00;nan;3.790763e+00;3.968731e-06;3.388857e-06;2.336413e-06;2.382161e-06;
290.000000;3.852923e-01;-3.427068e+00;4.762712e-05;1.830263e+01;-7.460387e-09;-6.017578e-05;4.875469e-04;-2.574473e-04;-6.046112e-05;-3.852985e-01;-3.852861e-01;-4.319904e+04;1.534473e+00;2.215500e+04;6.756604e-05;5.279245e-05;5.190000e-04;4.560943e-04;nan;1.194456e-04;9.573500e+00;3.842336e-04;3.790763e+00;4.127681e-06;3.460581e-06;2.053960e-06;2.078862e-06;
291.000000;3.874462e-01;-3.425677e+00;5.395353e-05;1.830742e+01;-7.460387e-09;-6.035547e-05;4.878262e-04;-2.572075e-04;-6.020533e-05;-3.874532e-01;-3.874391e-01;-4.319904e+04;1.537254e+00;2.215508e+04;6.771154e-05;5.300000e-05;5.192500e-04;4.564038e-04;9.440479e-05;9.876325e-05;9.573500e+00;nan;nan;3.531921e-06;2.948285e-06;2.449490e-06;2.223037e-06;
292.000000;3.888982e-01;-3.424262e+00;8.522747e-05;1.831229e+01;-7.460387e-09;-6.003711e-05;4.879395e-04;-2.572075e-04;-6.012540e-05;-3.889093e-01;-3.888870e-01;-4.319904e+04;1.540083e+00;2.215508e+04;6.738461e-05;5.269231e-05;5.193654e-04;4.565192e-04;8.713176e-05;nan;9.573500e+00;4.613344e-04;7.016761e+00;3.520096e-06;3.066815e-06;2.345533e-06;2.063668e-06;
293.000000;3.898052e-01;-3.422832e+00;1.431201e-04;1.831721e+01;-7.460387e-09;-6.025195e-05;4.877715e-04;-2.554490e-04;-5.999751e-05;-3.898240e-01;-3.897865e-01;-4.319904e+04;1.542944e+00;2.215508e+04;6.758491e-05;5.292453e-05;5.189811e-04;4.565660e-04;6.232174e-05;nan;9.573500e+00;nan;nan;3.773947e-06;3.232182e-06;2.689318e-06;2.499592e-06;
294.000000;3.905183e-01;-3.421326e+00;1.637704e-04;1.832240e+01;-7.460387e-09;-5.983789e-05;4.875645e-04;-2.548096e-04;-6.153221e-05;-3.905397e-01;-3.904968e-01;-4.319904e+04;1.545956e+00;2.215511e+04;6.735849e-05;5.232076e-05;5.186981e-04;4.564340e-04;7.428776e-05;nan;9.573500e+00;nan;nan;3.529360e-06;2.905918e-06;2.419491e-06;2.269266e-06;
295.000000;3.913808e-01;-3.419725e+00;7.197782e-05;1.832791e+01;-7.460387e-09;-6.004492e-05;4.882109e-04;-2.551772e-04;-6.236351e-05;-3.913902e-01;-3.913713e-01;-4.319904e+04;1.549158e+00;2.215511e+04;6.766666e-05;5.242593e-05;5.193889e-04;4.570370e-04;nan;nan;9.573500e+00;nan;6.311721e+00;4.320521e-06;3.654520e-06;3.112101e-06;2.885125e-06;
296.000000;3.915400e-01;-3.418165e+00;7.161972e-05;1.833328e+01;-7.460387e-09;-6.019922e-05;4.873613e-04;-2.547776e-04;-6.250739e-05;-3.915494e-01;-3.915306e-01;-4.319904e+04;1.552278e+00;2.215511e+04;6.783636e-05;5.256364e-05;5.184909e-04;4.562364e-04;8.741344e-05;1.016224e-04;9.573500e+00;3.521899e-04;4.411260e+00;4.262972e-06;3.826993e-06;3.126402e-06;2.898392e-06;
297.000000;3.900073e-01;-3.410649e+00;1.218729e-04;1.835914e+01;-7.460387e-09;-5.991602e-05;4.874336e-04;-2.555289e-04;-6.034921e-05;-3.900232e-01;-3.899913e-01;-4.319904e+04;1.567309e+00;2.215512e+04;6.729091e-05;5.254546e-05;5.186545e-04;4.562182e-04;nan;nan;9.573500e+00;2.788269e-04;6.595290e+00;3.160424e-06;2.788388e-06;2.186226e-06;1.991378e-06;
298.000000;3.884739e-01;-3.409284e+00;1.012225e-04;1.836384e+01;-7.460387e-09;-6.002539e-05;4.878887e-04;-2.562803e-04;-6.050908e-05;-3.884872e-01;-3.884607e-01;-4.319904e+04;1.570041e+00;2.215513e+04;6.741818e-05;5.263636e-05;5.192000e-04;4.565818e-04;4.992334e-05;nan;9.573500e+00;1.592396e-04;4.188826e+00;4.363838e-06;3.753105e-06;3.118064e-06;3.007293e-06;
299.000000;3.352142e-01;-3.408591e+00;9.358311e-05;1.836622e+01;-7.460387e-09;-5.910352e-05;4.875547e-04;-2.581507e-04;-5.689612e-05;-3.352265e-01;-3.352020e-01;-4.319904e+04;1.571426e+00;2.215513e+04;6.605769e-05;5.215385e-05;5.190961e-04;4.560192e-04;3.349254e-05;4.074310e-05;9.573500e+00;1.711958e-04;nan;3.607755e-06;3.146326e-06;2.929579e-06;2.686159e-06;
300.000000;3.333472e-01;-3.409918e+00;1.309447e-04;1.836166e+01;-7.460387e-09;-5.902734e-05;4.879785e-04;-2.566640e-04;-5.614475e-05;-3.333643e-01;-3.333300e-01;-4.319904e+04;1.568772e+00;2.215513e+04;6.588680e-05;5.216981e-05;5.193396e-04;4.566227e-04;nan;nan;9.573500e+00;nan;nan;3.260135e-06;2.731606e-06;2.244221e-06;2.118903e-06;
301.000000;3.316237e-01;-3.411351e+00;1.871662e-04;1.835673e+01;-7.460387e-09;-5.862891e-05;4.876758e-04;-2.551772e-04;-5.547331e-05;-3.316482e-01;-3.315993e-01;-4.319904e+04;1.565906e+00;2.215513e+04;6.540741e-05;5.185185e-05;5.188519e-04;4.565000e-04;7.879047e-05;8.758674e-05;9.573500e+00;2.878819e-04;3.460245e+00;4.411750e-06;3.713876e-06;2.336270e-06;2.193741e-06;
302.000000;3.317416e-01;-3.425019e+00;1.788106e-04;1.830969e+01;-7.460387e-09;-5.952539e-05;4.875898e-04;-2.526833e-04;-5.510562e-05;-3.317650e-01;-3.317182e-01;-4.319904e+04;1.538570e+00;2.215512e+04;6.625926e-05;5.279630e-05;5.184630e-04;4.567222e-04;nan;nan;9.573500e+00;1.979734e-04;7.005051e+00;3.323204e-06;2.850472e-06;2.320885e-06;2.108592e-06;
303.000000;3.332153e-01;-3.426411e+00;1.933733e-04;1.830490e+01;-7.460387e-09;-5.915625e-05;4.870996e-04;-2.503333e-04;-5.464201e-05;-3.332407e-01;-3.331900e-01;-4.319904e+04;1.535787e+00;2.215512e+04;6.583334e-05;5.248148e-05;5.176852e-04;4.565185e-04;8.943193e-05;nan;9.573500e+00;nan;nan;4.310825e-06;3.562905e-06;2.799102e-06;2.557384e-06;
304.000000;3.348092e-01;-3.427757e+00;1.803623e-04;1.830026e+01;-7.460387e-09;-5.938672e-05;4.870000e-04;-2.496459e-04;-5.365085e-05;-3.348328e-01;-3.347856e-01;-4.319904e+04;1.533095e+00;2.215512e+04;6.594444e-05;5.283333e-05;5.175000e-04;4.565000e-04;nan;nan;9.573500e+00;4.511485e-04;nan;3.607704e-06;3.010822e-06;2.936835e-06;2.781074e-06;
305.000000;3.884293e-01;-3.427099e+00;1.353613e-04;1.830252e+01;-7.460387e-09;-5.846875e-05;4.870645e-04;-2.561844e-04;-5.831892e-05;-3.884470e-01;-3.884116e-01;-4.319904e+04;1.534409e+00;2.215512e+04;6.559615e-05;5.134615e-05;5.183654e-04;4.557692e-04;nan;1.371871e-04;9.573500e+00;nan;5.853630e+00;3.933424e-06;3.367764e-06;2.841828e-06;2.785016e-06;
306.000000;3.900375e-01;-3.425744e+00;1.309447e-04;1.830719e+01;-7.460387e-09;-5.884375e-05;4.868555e-04;-2.549215e-04;-5.966179e-05;-3.900547e-01;-3.900204e-01;-4.319904e+04;1.537119e+00;2.215512e+04;6.613461e-05;5.155769e-05;5.180000e-04;4.557115e-04;nan;1.076887e-04;9.573500e+00;3.533260e-04;nan;3.868198e-06;3.324792e-06;2.549510e-06;2.601231e-06;
